,plantname,date,batch,sample,amplicon,frac,cooc,count,mut_all,mut_oneless,BR,EU,UK,ZA,IN2,IN1,IN3,AY42,mu,om
38761,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,91,,,0,0,0,,,,,,,,1.0,,
38762,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,71,,,0,0,0,1.0,,,,,,,,,
38763,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,95,0.0,2.0,14,0,0,1.0,,,,,,,,,
38764,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,77,1.0,1.0,4,4,0,,1.0,,,,,,,,
38765,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,76,0.0,2.0,2,0,0,,,,,1.0,,,1.0,,
38766,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,91,,,0,0,0,,,,,1.0,,,,,
38767,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,76,0.0,2.0,2,0,0,,,,,,1.0,1.0,,,
38768,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,92,0.0,2.0,22,0,0,,,,,,,,,1.0,
38769,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,72,1.0,2.0,57,57,1,,,1.0,,,,,,,
38770,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,78,1.0,2.0,5,5,0,,,1.0,,,,,,,
38771,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,92,0.6818181818181818,3.0,22,15,0,,,1.0,,,,,,,
38772,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,93,0.9991003823375064,2.0,13339,13327,46,,,1.0,,,,,,,
38773,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,76,0.0,2.0,2,0,2,1.0,,,1.0,,,,,,
38774,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,73,0.0,2.0,14,0,0,,,,1.0,,,,,,
38775,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,72,0.0,2.0,58,0,58,,,,,,,,,,1.0
38776,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,75,0.0,5.0,15,0,0,,,,,,,,,,1.0
38777,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,76,0.0,7.0,2,0,0,,,,,,,,,,1.0
38778,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,78,0.0,2.0,5,0,0,,,,,,,,,,1.0
38779,Laupen (BE),2021-03-03,20210416_HYTGGDRXX,25_2021_03_03,88,0.0,2.0,266,0,0,,,,,,,,,,1.0
38780,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,73,0.0,2.0,27,0,0,,,,,,,,1.0,,
38781,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,91,0.0,2.0,1,0,0,,,,,,,,1.0,,
38782,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,71,,,0,0,0,1.0,,,,,,,,,
38783,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,95,0.0,2.0,102,0,0,1.0,,,,,,,,,
38784,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,77,1.0,1.0,29,29,0,,1.0,,,,,,,,
38785,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,76,0.0,2.0,16,0,0,,,,,1.0,,,1.0,,
38786,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,91,0.0,2.0,1,0,0,,,,,1.0,,,,,
38787,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,76,0.0,2.0,16,0,0,,,,,,1.0,1.0,,,
38788,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,92,0.0,2.0,32,0,0,,,,,,,,,1.0,
38789,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,72,0.7289156626506024,2.0,166,121,6,,,1.0,,,,,,,
38790,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,78,0.9846153846153848,2.0,65,64,1,,,1.0,,,,,,,
38791,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,92,0.65625,3.0,32,21,0,,,1.0,,,,,,,
38792,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,93,0.7720387433937799,2.0,50899,39296,4663,,,1.0,,,,,,,
38793,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,76,0.0,2.0,16,0,16,1.0,,,1.0,,,,,,
38794,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,73,0.0,2.0,27,0,0,,,,1.0,,,,,,
38795,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,72,0.0,2.0,171,0,127,,,,,,,,,,1.0
38796,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,75,0.0,5.0,52,0,0,,,,,,,,,,1.0
38797,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,76,0.0,7.0,16,0,0,,,,,,,,,,1.0
38798,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,78,0.0,2.0,65,0,1,,,,,,,,,,1.0
38799,Laupen (BE),2021-03-04,20210416_HYTGGDRXX,25_2021_03_04,88,0.0,2.0,661,0,0,,,,,,,,,,1.0
38800,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,73,,,0,0,0,,,,,,,,1.0,,
38801,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,91,0.0,1.0,1,0,0,,,,,,,,1.0,,
38802,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,71,,,0,0,0,1.0,,,,,,,,,
38803,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,95,0.0,2.0,8,0,0,1.0,,,,,,,,,
38804,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,77,1.0,1.0,2,2,0,,1.0,,,,,,,,
38805,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,76,,,0,0,0,,,,,1.0,,,1.0,,
38806,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,91,0.0,1.0,1,0,0,,,,,1.0,,,,,
38807,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,76,,,0,0,0,,,,,,1.0,1.0,,,
38808,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,92,,,0,0,0,,,,,,,,,1.0,
38809,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,72,,,0,0,0,,,1.0,,,,,,,
38810,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,78,,,0,0,0,,,1.0,,,,,,,
38811,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,92,,,0,0,0,,,1.0,,,,,,,
38812,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,93,0.9057909842984974,2.0,5923,5365,29361,,,1.0,,,,,,,
38813,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,76,,,0,0,0,1.0,,,1.0,,,,,,
38814,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,73,,,0,0,0,,,,1.0,,,,,,
38815,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,72,0.0,1.0,3,0,0,,,,,,,,,,1.0
38816,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,75,0.0,5.0,2,0,0,,,,,,,,,,1.0
38817,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,76,,,0,0,0,,,,,,,,,,1.0
38818,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,78,,,0,0,0,,,,,,,,,,1.0
38819,Laupen (BE),2021-03-05,20210416_HYTGGDRXX,25_2021_03_05,88,,,0,0,0,,,,,,,,,,1.0
38820,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,73,,,0,0,0,,,,,,,,1.0,,
38821,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,91,,,0,0,0,,,,,,,,1.0,,
38822,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,71,,,0,0,0,1.0,,,,,,,,,
38823,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,95,,,0,0,0,1.0,,,,,,,,,
38824,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,77,,,0,0,0,,1.0,,,,,,,,
38825,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,76,,,0,0,0,,,,,1.0,,,1.0,,
38826,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,91,,,0,0,0,,,,,1.0,,,,,
38827,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,76,,,0,0,0,,,,,,1.0,1.0,,,
38828,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,92,,,0,0,0,,,,,,,,,1.0,
38829,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,72,,,0,0,0,,,1.0,,,,,,,
38830,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,78,,,0,0,0,,,1.0,,,,,,,
38831,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,92,,,0,0,0,,,1.0,,,,,,,
38832,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,93,0.8545081967213115,2.0,976,834,20698,,,1.0,,,,,,,
38833,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,76,,,0,0,0,1.0,,,1.0,,,,,,
38834,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,73,,,0,0,0,,,,1.0,,,,,,
38835,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,72,,,0,0,0,,,,,,,,,,1.0
38836,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,75,,,0,0,0,,,,,,,,,,1.0
38837,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,76,,,0,0,0,,,,,,,,,,1.0
38838,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,78,,,0,0,0,,,,,,,,,,1.0
38839,Laupen (BE),2021-03-06,20210416_HYTGGDRXX,25_2021_03_06,88,,,0,0,0,,,,,,,,,,1.0
38840,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,73,,,0,0,0,,,,,,,,1.0,,
38841,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,91,,,0,0,0,,,,,,,,1.0,,
38842,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,71,,,0,0,0,1.0,,,,,,,,,
38843,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,95,0.0,2.0,17,0,0,1.0,,,,,,,,,
38844,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,77,1.0,1.0,2,2,0,,1.0,,,,,,,,
38845,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,76,0.0,2.0,2,0,0,,,,,1.0,,,1.0,,
38846,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,91,,,0,0,0,,,,,1.0,,,,,
38847,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,76,0.0,2.0,2,0,0,,,,,,1.0,1.0,,,
38848,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,92,0.0,2.0,60,0,0,,,,,,,,,1.0,
38849,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,72,1.0,2.0,111,111,3,,,1.0,,,,,,,
38850,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,78,1.0,2.0,94,94,0,,,1.0,,,,,,,
38851,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,92,0.8983050847457628,3.0,59,53,1,,,1.0,,,,,,,
38852,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,93,0.7315051278933073,2.0,49338,36091,174350,,,1.0,,,,,,,
38853,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,76,0.0,2.0,2,0,1,1.0,,,1.0,,,,,,
38854,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,73,,,0,0,0,,,,1.0,,,,,,
38855,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,72,0.0,2.0,114,0,114,,,,,,,,,,1.0
38856,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,75,0.0,5.0,6,0,0,,,,,,,,,,1.0
38857,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,76,0.0,7.0,2,0,0,,,,,,,,,,1.0
38858,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,78,0.0,2.0,94,0,0,,,,,,,,,,1.0
38859,Laupen (BE),2021-03-07,20210416_HYTGGDRXX,25_2021_03_07,88,0.0,2.0,1661,0,1,,,,,,,,,,1.0
38860,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,73,0.0,2.0,36,0,0,,,,,,,,1.0,,
38861,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,91,,,0,0,0,,,,,,,,1.0,,
38862,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,71,0.0,3.0,1,0,0,1.0,,,,,,,,,
38863,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,95,0.0,2.0,64,0,0,1.0,,,,,,,,,
38864,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,77,1.0,1.0,83,83,0,,1.0,,,,,,,,
38865,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,76,0.0,2.0,25,0,0,,,,,1.0,,,1.0,,
38866,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,91,,,0,0,0,,,,,1.0,,,,,
38867,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,76,0.0,2.0,25,0,0,,,,,,1.0,1.0,,,
38868,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,92,0.0,2.0,557,0,1,,,,,,,,,1.0,
38869,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,72,0.9957203994293866,2.0,1402,1396,9,,,1.0,,,,,,,
38870,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,78,0.99946949602122,2.0,1885,1884,2,,,1.0,,,,,,,
38871,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,92,0.9946140035906644,3.0,557,554,3,,,1.0,,,,,,,
38872,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,93,0.99913372184596,2.0,76188,76122,386,,,1.0,,,,,,,
38873,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,76,0.0,2.0,25,0,25,1.0,,,1.0,,,,,,
38874,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,73,0.0,2.0,38,0,0,,,,1.0,,,,,,
38875,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,72,0.0,2.0,1405,0,1402,,,,,,,,,,1.0
38876,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,75,0.0,5.0,121,0,0,,,,,,,,,,1.0
38877,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,76,0.0,7.0,25,0,0,,,,,,,,,,1.0
38878,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,78,0.0,2.0,1886,0,4,,,,,,,,,,1.0
38879,Laupen (BE),2021-03-08,20210416_HYTGGDRXX,25_2021_03_08,88,0.0,2.0,8958,0,0,,,,,,,,,,1.0
38880,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,73,0.0,2.0,44,0,0,,,,,,,,1.0,,
38881,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,91,,,0,0,0,,,,,,,,1.0,,
38882,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,71,,,0,0,0,1.0,,,,,,,,,
38883,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,95,0.0,2.0,452,0,1,1.0,,,,,,,,,
38884,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,77,1.0,1.0,57,57,0,,1.0,,,,,,,,
38885,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,76,0.0,2.0,7,0,0,,,,,1.0,,,1.0,,
38886,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,91,,,0,0,0,,,,,1.0,,,,,
38887,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,76,0.0,2.0,7,0,0,,,,,,1.0,1.0,,,
38888,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,92,0.0,2.0,146,0,0,,,,,,,,,1.0,
38889,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,72,0.9962962962962963,2.0,270,269,6,,,1.0,,,,,,,
38890,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,78,1.0,2.0,185,185,0,,,1.0,,,,,,,
38891,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,92,0.7724137931034483,3.0,145,112,1,,,1.0,,,,,,,
38892,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,93,0.8561274158121875,2.0,90601,77566,6122,,,1.0,,,,,,,
38893,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,76,0.0,2.0,7,0,7,1.0,,,1.0,,,,,,
38894,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,73,0.0,2.0,44,0,0,,,,1.0,,,,,,
38895,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,72,0.0,2.0,275,0,274,,,,,,,,,,1.0
38896,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,75,0.0,5.0,93,0,0,,,,,,,,,,1.0
38897,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,76,0.0,7.0,7,0,0,,,,,,,,,,1.0
38898,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,78,0.0,2.0,185,0,0,,,,,,,,,,1.0
38899,Laupen (BE),2021-03-09,20210416_HYTGGDRXX,25_2021_03_09,88,0.0,2.0,995,0,0,,,,,,,,,,1.0
38900,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,73,,,0,0,0,,,,,,,,1.0,,
38901,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,91,,,0,0,0,,,,,,,,1.0,,
38902,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,71,,,0,0,0,1.0,,,,,,,,,
38903,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,95,,,0,0,0,1.0,,,,,,,,,
38904,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,77,,,0,0,0,,1.0,,,,,,,,
38905,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,76,,,0,0,0,,,,,1.0,,,1.0,,
38906,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,91,,,0,0,0,,,,,1.0,,,,,
38907,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,76,,,0,0,0,,,,,,1.0,1.0,,,
38908,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,92,,,0,0,0,,,,,,,,,1.0,
38909,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,72,,,0,0,0,,,1.0,,,,,,,
38910,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,78,,,0,0,0,,,1.0,,,,,,,
38911,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,92,,,0,0,0,,,1.0,,,,,,,
38912,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,93,,,0,0,0,,,1.0,,,,,,,
38913,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,76,,,0,0,0,1.0,,,1.0,,,,,,
38914,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,73,,,0,0,0,,,,1.0,,,,,,
38915,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,72,,,0,0,0,,,,,,,,,,1.0
38916,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,75,,,0,0,0,,,,,,,,,,1.0
38917,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,76,,,0,0,0,,,,,,,,,,1.0
38918,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,78,,,0,0,0,,,,,,,,,,1.0
38919,Laupen (BE),2021-03-10,20210416_HYTGGDRXX,25_2021_03_10,88,,,0,0,0,,,,,,,,,,1.0
38920,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,73,0.0,2.0,1,0,1,,,,,,,,1.0,,
38921,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,91,,,0,0,0,,,,,,,,1.0,,
38922,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,71,,,0,0,0,1.0,,,,,,,,,
38923,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,95,0.0,2.0,6,0,0,1.0,,,,,,,,,
38924,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,77,1.0,1.0,1,1,0,,1.0,,,,,,,,
38925,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,76,,,0,0,0,,,,,1.0,,,1.0,,
38926,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,91,,,0,0,0,,,,,1.0,,,,,
38927,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,76,,,0,0,0,,,,,,1.0,1.0,,,
38928,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,92,,,0,0,0,,,,,,,,,1.0,
38929,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,72,,,0,0,0,,,1.0,,,,,,,
38930,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,78,,,0,0,0,,,1.0,,,,,,,
38931,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,92,,,0,0,0,,,1.0,,,,,,,
38932,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,93,0.9989687684148496,2.0,6788,6781,65547,,,1.0,,,,,,,
38933,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,76,,,0,0,0,1.0,,,1.0,,,,,,
38934,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,73,0.0,2.0,1,0,0,,,,1.0,,,,,,
38935,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,72,0.0,1.0,2,0,0,,,,,,,,,,1.0
38936,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,75,,,0,0,0,,,,,,,,,,1.0
38937,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,76,,,0,0,0,,,,,,,,,,1.0
38938,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,78,,,0,0,0,,,,,,,,,,1.0
38939,Laupen (BE),2021-03-11,20210416_HYTGGDRXX,25_2021_03_11,88,,,0,0,0,,,,,,,,,,1.0
38940,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,73,,,0,0,0,,,,,,,,1.0,,
38941,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,91,,,0,0,0,,,,,,,,1.0,,
38942,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,71,,,0,0,0,1.0,,,,,,,,,
38943,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,95,,,0,0,0,1.0,,,,,,,,,
38944,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,77,,,0,0,0,,1.0,,,,,,,,
38945,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,76,,,0,0,0,,,,,1.0,,,1.0,,
38946,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,91,,,0,0,0,,,,,1.0,,,,,
38947,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,76,,,0,0,0,,,,,,1.0,1.0,,,
38948,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,92,,,0,0,0,,,,,,,,,1.0,
38949,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,72,,,0,0,0,,,1.0,,,,,,,
38950,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,78,,,0,0,0,,,1.0,,,,,,,
38951,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,92,,,0,0,0,,,1.0,,,,,,,
38952,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,93,,,0,0,0,,,1.0,,,,,,,
38953,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,76,,,0,0,0,1.0,,,1.0,,,,,,
38954,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,73,,,0,0,0,,,,1.0,,,,,,
38955,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,72,0.0,1.0,1,0,0,,,,,,,,,,1.0
38956,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,75,,,0,0,0,,,,,,,,,,1.0
38957,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,76,,,0,0,0,,,,,,,,,,1.0
38958,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,78,,,0,0,0,,,,,,,,,,1.0
38959,Laupen (BE),2021-03-12,20210416_HYTGGDRXX,25_2021_03_12,88,,,0,0,0,,,,,,,,,,1.0
38960,Laupen (BE),2021-03-13,20210416_HYTGGDRXX,25_2021_03_13,73,,,0,0,0,,,,,,,,1.0,,
38961,Laupen (BE),2021-03-13,20210416_HYTGGDRXX,25_2021_03_13,91,,,0,0,0,,,,,,,,1.0,,
38962,Laupen (BE),2021-03-13,20210416_HYTGGDRXX,25_2021_03_13,71,,,0,0,0,1.0,,,,,,,,,
38963,Laupen (BE),2021-03-13,20210416_HYTGGDRXX,25_2021_03_13,95,,,0,0,0,1.0,,,,,,,,,
38964,Laupen (BE),2021-03-13,20210416_HYTGGDRXX,25_2021_03_13,77,,,0,0,0,,1.0,,,,,,,,
38965,Laupen (BE),2021-03-13,20210416_HYTGGDRXX,25_2021_03_13,76,,,0,0,0,,,,,1.0,,,1.0,,
